Country,Year,Sex,Age <5,Age 5-14,Age 15-24,Age 25-34,Age 35-44,Age 45-54,Age 55-64,Age >64
"United Kingdom, Scotland",1991,F,158296.0,309366.0,369125.0,401793.0,350637.0,295792.0,282633.0,471173.0
"United Kingdom, Scotland",1992,M,166259.0,326257.0,362482.0,397005.0,341395.0,296372.0,253947.0,301555.0
"United Kingdom, Scotland",1992,F,158803.0,312644.0,355611.0,405324.0,347697.0,306313.0,281718.0,472238.0
"United Kingdom, Scotland",1993,M,164842.0,330053.0,349919.0,399575.0,341943.0,304462.0,254628.0,302997.0
"United Kingdom, Scotland",1993,F,158136.0,315900.0,344374.0,408682.0,349453.0,313696.0,281402.0,472398.0
"United Kingdom, Scotland",1994,M,164426.0,330661.0,341479.0,400200.0,345734.0,311245.0,254821.0,304776.0
"United Kingdom, Scotland",1994,F,157791.0,316737.0,336608.0,410741.0,353983.0,319521.0,280971.0,472516.0
"United Kingdom, Scotland",1995,M,162513.0,329464.0,334146.0,396864.0,350632.0,316818.0,255067.0,307849.0
"United Kingdom, Scotland",1995,F,155813.0,315574.0,330973.0,409734.0,359987.0,324012.0,280062.0,474182.0
"United Kingdom, Scotland",1996,M,158511.0,328181.0,326767.0,391790.0,355301.0,322657.0,253660.0,310153.0
"United Kingdom, Scotland",1996,F,151572.0,314526.0,324127.0,406261.0,366646.0,329123.0,278052.0,474863.0
"United Kingdom, Scotland",1997,M,154898.0,329185.0,319559.0,383840.0,361763.0,326088.0,254056.0,312933.0
"United Kingdom, Scotland",1997,F,147807.0,314759.0,317727.0,400930.0,374211.0,332271.0,277220.0,476093.0
"United Kingdom, Scotland",1998,M,151918.0,329349.0,314623.0,373640.0,367044.0,329357.0,257313.0,315747.0
"United Kingdom, Scotland",1998,F,144473.0,314737.0,313136.0,391972.0,382372.0,334929.0,279628.0,476832.0
"United Kingdom, Scotland",1999,M,148906.0,329007.0,313155.0,361620.0,372179.0,332354.0,260969.0,318345.0
"United Kingdom, Scotland",1999,F,141405.0,314062.0,311902.0,380917.0,390021.0,338209.0,282172.0,476727.0
"United Kingdom, Scotland",2000,M,145456.0,325859.0,314743.0,347467.0,377002.0,336468.0,263102.0,321829.0
"United Kingdom, Scotland",2000,F,137757.0,310367.0,312758.0,369238.0,397360.0,342751.0,283127.0,477656.0
"United Kingdom, Scotland",2001,M,141772.0,322094.0,318842.0,337303.0,379248.0,341163.0,266601.0,326710.0
"United Kingdom, Scotland",2001,F,134489.0,306642.0,314158.0,358819.0,402872.0,347928.0,285088.0,480471.0
"United Kingdom, Scotland",2002,M,138066.0,319226.0,323317.0,325647.0,382370.0,337723.0,278301.0,330993.0
"United Kingdom, Scotland",2002,F,131721.0,304134.0,318480.0,346339.0,406517.0,345481.0,295827.0,481858.0
"United Kingdom, Scotland",2003,M,135547.0,314857.0,327327.0,316661.0,384151.0,337765.0,286273.0,335524.0
"United Kingdom, Scotland",2003,F,129572.0,300935.0,322075.0,335118.0,409076.0,347408.0,303231.0,482980.0
"United Kingdom, Scotland",2004,M,134862.0,312242.0,327940.0,311644.0,385304.0,340434.0,293678.0,340499.0
"United Kingdom, Scotland",2004,F,128865.0,298664.0,324745.0,328303.0,410627.0,352039.0,309726.0,484728.0
"United Kingdom, Scotland",2005,M,135760.0,308824.0,329948.0,311408.0,384988.0,344990.0,299864.0,345500.0
"United Kingdom, Scotland",2005,F,129730.0,294726.0,328502.0,325474.0,411095.0,357741.0,314868.0,486782.0
"United Kingdom, Scotland",2006,M,137208.0,303476.0,332466.0,311218.0,384081.0,350621.0,306449.0,349600.0
"United Kingdom, Scotland",2006,F,130678.0,290100.0,330982.0,322710.0,410124.0,364706.0,320501.0,488180.0
"United Kingdom, Scotland",2007,M,140715.0,298912.0,336135.0,314170.0,381274.0,358848.0,311186.0,355318.0
"United Kingdom, Scotland",2007,F,133587.0,285016.0,334676.0,323980.0,407667.0,373257.0,324572.0,490687.0
"United Kingdom, Scotland",2008,M,144698.0,295054.0,338612.0,316861.0,376489.0,366024.0,314951.0,362615.0
"United Kingdom, Scotland",2008,F,137386.0,280946.0,337221.0,326159.0,401153.0,381897.0,327703.0,495131.0
"United Kingdom, Scotland",2009,M,147257.0,292071.0,341525.0,319903.0,369564.0,372598.0,318171.0,370881.0
"United Kingdom, Scotland",2009,F,140263.0,277658.0,339579.0,329596.0,391898.0,390084.0,331176.0,499676.0
"United Kingdom, Scotland",2010,M,148334.0,289884.0,344088.0,324193.0,361016.0,379782.0,322691.0,378233.0
"United Kingdom, Scotland",2010,F,142565.0,275414.0,341458.0,334232.0,382648.0,397782.0,335891.0,503989.0
"United Kingdom, Scotland",2011,M,149746.0,287359.0,348466.0,330036.0,355342.0,384905.0,327388.0,387058.0
"United Kingdom, Scotland",2011,F,143840.0,273807.0,343945.0,340099.0,374423.0,403181.0,340999.0,509306.0
"United Kingdom, Scotland",2012,M,151028.0,285171.0,347847.0,334018.0,344344.0,387781.0,323995.0,402956.0
"United Kingdom, Scotland",2012,F,144843.0,271967.0,342575.0,345994.0,363124.0,407231.0,337931.0,522795.0
"United Kingdom, Scotland",2013,M,150283.0,285242.0,345373.0,340592.0,335595.0,389876.0,324343.0,415228.0
"United Kingdom, Scotland",2013,F,143998.0,272482.0,339168.0,351316.0,352823.0,410389.0,339358.0,531634.0
"United Kingdom, Scotland",2014,M,149338.0,286366.0,341537.0,344826.0,330053.0,390277.0,327158.0,426975.0
"United Kingdom, Scotland",2014,F,142519.0,274254.0,335275.0,356414.0,345792.0,412036.0,343305.0,541475.0
"United Kingdom, Scotland",2015,M,149284.0,288053.0,338928.0,350793.0,327625.0,388787.0,331318.0,435681.0
"United Kingdom, Scotland",2015,F,141890.0,276445.0,332725.0,360993.0,342337.0,412324.0,348500.0,547317.0
"United Kingdom, Scotland",2016,M,147527.0,292673.0,334302.0,358454.0,326197.0,386851.0,337143.0,444356.0
"United Kingdom, Scotland",2016,F,139711.0,280567.0,328325.0,367583.0,339194.0,412091.0,355230.0,554496.0
"United Kingdom, Scotland",2017,M,145116.0,297604.0,327411.0,364866.0,325699.0,382838.0,344545.0,452221.0
"United Kingdom, Scotland",2017,F,136990.0,284444.0,319238.0,372462.0,338387.0,409281.0,363352.0,560346.0
"United Kingdom, Scotland",2018,M,142579.0,301112.0,322692.0,368473.0,326324.0,376430.0,351295.0,459846.0
"United Kingdom, Scotland",2018,F,134283.0,287767.0,312496.0,375125.0,339195.0,402544.0,371671.0,566268.0
"United Kingdom, Scotland",2019,M,139982.0,303784.0,320238.0,373780.0,329414.0,368752.0,357627.0,469426.0
"United Kingdom, Scotland",2019,F,131733.0,290206.0,309176.0,377938.0,342540.0,393796.0,380189.0,574719.0
Uzbekistan,1981,M,1246000.0,2104300.0,1804100.0,1040900.0,656500.0,607200.0,272600.0,307900.0
Uzbekistan,1981,F,1217600.0,2068100.0,1771300.0,1042200.0,635600.0,626800.0,428200.0,505000.0
Uzbekistan,1982,M,1283900.0,2135400.0,1844400.0,1111100.0,647200.0,625100.0,304700.0,303200.0
Uzbekistan,1982,F,1253500.0,2100600.0,1800300.0,1114900.0,628200.0,642400.0,452200.0,511400.0
Uzbekistan,1983,M,1357500.0,2195500.0,1880800.0,1223400.0,640500.0,642500.0,355200.0,294100.0
Uzbekistan,1983,F,1323100.0,2158000.0,1837900.0,1227900.0,624100.0,659100.0,487700.0,513800.0
Uzbekistan,1985,M,1442400.0,2264300.0,1900400.0,1339400.0,645000.0,657200.0,403200.0,285400.0
Uzbekistan,1985,F,1404200.0,2222600.0,1868600.0,1341300.0,631700.0,672600.0,520600.0,513200.0
Uzbekistan,1986,M,1507400.0,2314200.0,1902100.0,1417100.0,668700.0,666700.0,427100.0,281600.0
Uzbekistan,1986,F,1467400.0,2269800.0,1883100.0,1415700.0,658400.0,677700.0,536300.0,514000.0
Uzbekistan,1987,M,1567100.0,2368300.0,1904200.0,1489900.0,704400.0,667600.0,449900.0,281000.0
Uzbekistan,1987,F,1523700.0,2321400.0,1898900.0,1487600.0,699600.0,671800.0,549600.0,517000.0
Uzbekistan,1988,M,1611400.0,2425200.0,1910400.0,1553700.0,756000.0,653400.0,471300.0,281000.0
Uzbekistan,1988,F,1565800.0,2377300.0,1915600.0,1554900.0,758600.0,651100.0,560400.0,518100.0
Uzbekistan,1989,M,1637900.0,2494400.0,1927500.0,1606100.0,821900.0,629100.0,482400.0,284600.0
Uzbekistan,1989,F,1589000.0,2444700.0,1935600.0,1616300.0,831800.0,625400.0,556900.0,522300.0
Uzbekistan,1990,M,1655500.0,2574400.0,1955700.0,1638100.0,889300.0,602400.0,488200.0,290300.0
Uzbekistan,1990,F,1599100.0,2524200.0,1956300.0,1664200.0,907100.0,600300.0,546400.0,528800.0
Uzbekistan,1991,M,1662700.0,2615200.0,1970700.0,1648400.0,921100.0,589200.0,491300.0,292200.0
Uzbekistan,1991,F,1602500.0,2566500.0,1965200.0,1684500.0,942900.0,588200.0,542800.0,529600.0
Uzbekistan,1992,M,1758800.0,2737500.0,2079600.0,1741600.0,945400.0,640700.0,519400.0,307900.0
Uzbekistan,1992,F,1700800.0,2683800.0,2081800.0,1769700.0,964500.0,639400.0,581100.0,564600.0
Uzbekistan,1993,M,1732200.0,2817200.0,2098300.0,1714500.0,1036300.0,598700.0,517300.0,326400.0
Uzbekistan,1993,F,1665500.0,2757900.0,2084700.0,1763900.0,1057200.0,598900.0,571600.0,566400.0
Uzbekistan,1994,M,1695800.0,2960900.0,2158200.0,1703700.0,1187200.0,550500.0,520400.0,361300.0
Uzbekistan,1994,F,1626500.0,2890400.0,2132800.0,1759900.0,1218100.0,556200.0,567300.0,577800.0
Uzbekistan,1995,M,1691500.0,3038700.0,2206700.0,1714800.0,1250300.0,566900.0,529500.0,375300.0
Uzbekistan,1995,F,1621700.0,2960600.0,2170200.0,1772700.0,1280100.0,576200.0,570000.0,587000.0
Uzbekistan,1996,M,1674700.0,3080500.0,2231200.0,1725200.0,1285300.0,578800.0,532300.0,379400.0
Uzbekistan,1996,F,1601400.0,3000100.0,2192000.0,1783300.0,1316500.0,590400.0,570500.0,589000.0
Uzbekistan,1997,M,1636700.0,3159000.0,2279700.0,1751200.0,1349500.0,608900.0,532200.0,393200.0
Uzbekistan,1997,F,1559400.0,3071700.0,2240100.0,1803700.0,1383800.0,627700.0,564400.0,599200.0
Uzbekistan,1998,M,1585000.0,3222800.0,2334400.0,1782600.0,1408500.0,654000.0,519900.0,407100.0
Uzbekistan,1998,F,1508000.0,3125700.0,2298600.0,1823300.0,1447800.0,681800.0,545900.0,608800.0
Uzbekistan,1999,M,1528436.0,3260451.0,2406752.0,1811725.0,1463863.0,713353.0,499389.0,416759.0
Uzbekistan,1999,F,1453287.0,3155241.0,2369338.0,1842587.0,1508757.0,748388.0,522480.0,610833.0
Uzbekistan,2000,M,1467343.0,3279407.0,2492264.0,1843476.0,1510314.0,779342.0,479622.0,426858.0
Uzbekistan,2000,F,1394005.0,3166259.0,2451893.0,1864696.0,1562161.0,819005.0,501748.0,612022.0
Uzbekistan,2001,M,1401620.0,3281449.0,2580294.0,1884542.0,1545445.0,844368.0,463128.0,441664.0
Uzbekistan,2001,F,1331286.0,3159562.0,2538466.0,1895215.0,1606009.0,886908.0,485566.0,618911.0
Uzbekistan,2002,M,1353795.0,3260824.0,2672936.0,1927000.0,1569488.0,905433.0,455017.0,458311.0
Uzbekistan,2002,F,1285782.0,3131606.0,2627925.0,1930142.0,1635594.0,950431.0,477743.0,629806.0
Uzbekistan,2003,M,1326909.0,3219722.0,2762675.0,1966790.0,1585287.0,972338.0,451944.0,472288.0
Uzbekistan,2003,F,1257872.0,3085543.0,2713618.0,1962726.0,1656053.0,1019065.0,474224.0,640610.0
Uzbekistan,2004,M,1317306.0,3167129.0,2836903.0,2012929.0,1595647.0,1044094.0,449816.0,488691.0
Uzbekistan,2004,F,1246239.0,3031913.0,2782222.0,2003119.0,1668464.0,1092555.0,471965.0,655394.0
Uzbekistan,2005,M,1320055.0,3105255.0,2907415.0,2060925.0,1604459.0,1107824.0,459530.0,503897.0
Uzbekistan,2005,F,1246618.0,2970748.0,2846661.0,2045225.0,1678097.0,1158392.0,483053.0,668866.0
Uzbekistan,2009,M,1487100.0,2804966.0,3172872.0,2267577.0,1704223.0,1344146.0,600781.0,512160.0
Uzbekistan,2009,F,1401754.0,2664200.0,3079876.0,2249090.0,1754059.0,1413012.0,651428.0,660164.0
Uzbekistan,2010,M,1550147.0,2768626.0,3223084.0,2380925.0,1768043.0,1418195.0,674781.0,507910.0
Uzbekistan,2010,F,1459189.0,2629141.0,3122776.0,2363134.0,1811673.0,1497486.0,733508.0,653787.0
Uzbekistan,2011,M,1600812.0,2737150.0,3256286.0,2500362.0,1841769.0,1483198.0,750402.0,510443.0
Uzbekistan,2011,F,1503989.0,2599951.0,3148733.0,2482365.0,1878002.0,1573503.0,816001.0,656401.0
Uzbekistan,2012,M,1622600.0,2719595.0,3240669.0,2596959.0,1886566.0,1512121.0,810302.0,516791.0
Uzbekistan,2012,F,1519341.0,2582136.0,3124836.0,2573641.0,1915759.0,1608119.0,881293.0,663720.0
Uzbekistan,2013,M,1634998.0,2749096.0,3205360.0,2693146.0,1929494.0,1533886.0,876138.0,525998.0
Uzbekistan,2013,F,1525494.0,2607785.0,3083431.0,2664322.0,1951689.0,1634823.0,952448.0,675064.0
Uzbekistan,2014,M,1658049.0,2807477.0,3158634.0,2775650.0,1979650.0,1550207.0,946073.0,539106.0
Uzbekistan,2014,F,1542036.0,2659120.0,3034223.0,2739440.0,1995742.0,1653440.0,1028444.0,690378.0
Uzbekistan,2015,M,1696268.0,2870886.0,3102349.0,2855317.0,2033208.0,1565917.0,1010132.0,561491.0
Uzbekistan,2015,F,1572908.0,2713930.0,2977319.0,2811165.0,2042814.0,1669660.0,1098803.0,716762.0
Uzbekistan,2016,M,1742980.0,2935470.0,3025415.0,2942966.0,2082272.0,1586664.0,1073747.0,590421.0
Uzbekistan,2016,F,1612955.0,2769217.0,2898143.0,2892274.0,2084141.0,1691808.0,1168473.0,750952.0
Uzbekistan,2017,M,1783860.0,2998701.0,2946324.0,3029043.0,2129121.0,1615509.0,1134678.0,622187.0
Uzbekistan,2017,F,1649125.0,2823110.0,2816328.0,2970079.0,2130572.0,1714904.0,1236321.0,788699.0
Uzbekistan,2018,M,1825624.0,3074180.0,2874258.0,3101763.0,2181721.0,1648809.0,1191214.0,656664.0
Uzbekistan,2018,F,1682664.0,2889547.0,2742490.0,3031262.0,2187187.0,1737558.0,1300880.0,830278.0
Uzbekistan,2019,M,1874913.0,3165913.0,2814639.0,3150478.0,2252402.0,1680197.0,1245535.0,693856.0
Uzbekistan,2019,F,1724431.0,2969839.0,2681465.0,3069746.0,2257505.0,1760515.0,1363684.0,875272.0
"Yugoslavia, Former",1950,M,895400.0,1701700.0,1676700.0,904500.0,1037800.0,805900.0,464800.0,399700.0
"Yugoslavia, Former",1950,F,865900.0,1636700.0,1703000.0,1105600.0,1124900.0,883800.0,610700.0,528900.0
"Yugoslavia, Former",1951,M,962300.0,1645300.0,1730800.0,970700.0,994800.0,836300.0,471500.0,404000.0
"Yugoslavia, Former",1951,F,934000.0,1581400.0,1721400.0,1182600.0,1093800.0,905200.0,616500.0,537500.0
"Yugoslavia, Former",1952,M,1012500.0,1609300.0,1766000.0,1058000.0,932100.0,864000.0,480000.0,406900.0
"Yugoslavia, Former",1952,F,986200.0,1545400.0,1731100.0,1276100.0,1038900.0,924200.0,622900.0,544200.0
"Yugoslavia, Former",1953,M,1047300.0,1598300.0,1764600.0,1178100.0,852200.0,893200.0,496300.0,431100.0
"Yugoslavia, Former",1953,F,1001600.0,1535200.0,1716500.0,1379900.0,972300.0,945500.0,636500.0,599700.0
"Yugoslavia, Former",1954,M,1062100.0,1619900.0,1757200.0,1266000.0,814300.0,915700.0,514100.0,438600.0
"Yugoslavia, Former",1954,F,1012400.0,1553800.0,1704800.0,1451800.0,946000.0,964400.0,646100.0,617100.0
"Yugoslavia, Former",1955,M,1068900.0,1645600.0,1746200.0,1333600.0,800100.0,932200.0,542200.0,444900.0
"Yugoslavia, Former",1955,F,1016100.0,1577400.0,1691200.0,1498100.0,942600.0,978700.0,669200.0,632200.0
"Yugoslavia, Former",1956,M,1073500.0,1662600.0,1724100.0,1393500.0,794900.0,939200.0,571400.0,446200.0
"Yugoslavia, Former",1956,F,1018100.0,1593300.0,1669000.0,1530200.0,946800.0,988100.0,695100.0,638900.0
"Yugoslavia, Former",1957,M,1059700.0,1701100.0,1694800.0,1453400.0,796500.0,947500.0,598600.0,449100.0
"Yugoslavia, Former",1957,F,1001800.0,1630500.0,1641100.0,1559700.0,957400.0,1005400.0,716400.0,646200.0
"Yugoslavia, Former",1958,M,1029200.0,1759300.0,1652800.0,1508600.0,806200.0,949200.0,626300.0,457100.0
"Yugoslavia, Former",1958,F,970000.0,1683500.0,1598800.0,1583600.0,976400.0,1018600.0,737300.0,661100.0
"Yugoslavia, Former",1959,M,1005900.0,1826000.0,1607300.0,1562800.0,825800.0,945400.0,655800.0,465900.0
"Yugoslavia, Former",1959,F,947700.0,1742500.0,1551500.0,1607900.0,1005700.0,1027300.0,759800.0,676500.0
"Yugoslavia, Former",1960,M,982900.0,1897400.0,1557200.0,1611000.0,863100.0,926500.0,684200.0,473100.0
"Yugoslavia, Former",1960,F,927600.0,1807400.0,1501500.0,1626100.0,1051900.0,1021500.0,780400.0,690300.0
"Yugoslavia, Former",1961,M,967700.0,1952600.0,1521800.0,1649900.0,930400.0,884300.0,712400.0,484200.0
"Yugoslavia, Former",1961,F,915600.0,1858100.0,1465900.0,1636000.0,1128100.0,990100.0,800800.0,708300.0
"Yugoslavia, Former",1962,M,960000.0,1980000.0,1518000.0,1676000.0,1018000.0,833000.0,739000.0,499000.0
"Yugoslavia, Former",1962,F,911000.0,1882000.0,1460000.0,1641000.0,1221000.0,948000.0,821000.0,729000.0
"Yugoslavia, Former",1963,M,957000.0,1989000.0,1533000.0,1685000.0,1119000.0,783000.0,762000.0,516000.0
"Yugoslavia, Former",1963,F,907000.0,1889000.0,1472000.0,1641000.0,1315000.0,907000.0,841000.0,749000.0
"Yugoslavia, Former",1964,M,949000.0,1988000.0,1559000.0,1683000.0,1205000.0,751000.0,785000.0,536000.0
"Yugoslavia, Former",1964,F,899000.0,1885000.0,1495000.0,1636000.0,1388000.0,886000.0,861000.0,773000.0
"Yugoslavia, Former",1965,M,969200.0,1991300.0,1584400.0,1614700.0,1265200.0,742400.0,824500.0,543500.0
"Yugoslavia, Former",1965,F,919500.0,1903600.0,1540000.0,1604200.0,1431200.0,881400.0,908300.0,761300.0
"Yugoslavia, Former",1966,M,966000.0,1992700.0,1623900.0,1602900.0,1324400.0,744300.0,828700.0,581900.0
"Yugoslavia, Former",1966,F,912600.0,1906300.0,1574600.0,1592900.0,1467400.0,890300.0,911800.0,813400.0
"Yugoslavia, Former",1967,M,960400.0,1987600.0,1670400.0,1584300.0,1378400.0,748300.0,839400.0,608200.0
"Yugoslavia, Former",1967,F,905300.0,1900400.0,1614200.0,1575800.0,1499900.0,902900.0,931900.0,841800.0
"Yugoslavia, Former",1968,M,953000.0,1967000.0,1735000.0,1559000.0,1431000.0,760000.0,846000.0,633000.0
"Yugoslavia, Former",1968,F,897000.0,1879000.0,1669000.0,1548000.0,1530000.0,929000.0,951000.0,867000.0
"Yugoslavia, Former",1969,M,937300.0,1925900.0,1789400.0,1516700.0,1471600.0,779800.0,839400.0,654900.0
"Yugoslavia, Former",1969,F,881500.0,1836100.0,1721600.0,1503800.0,1548200.0,958000.0,957200.0,888300.0
"Yugoslavia, Former",1970,M,925200.0,1904500.0,1862000.0,1479500.0,1511800.0,814700.0,823100.0,676700.0
"Yugoslavia, Former",1970,F,869200.0,1813900.0,1789400.0,1464500.0,1565300.0,1003600.0,950300.0,916800.0
"Yugoslavia, Former",1971,M,924200.0,1913200.0,1921100.0,1415600.0,1549500.0,883700.0,787800.0,700500.0
"Yugoslavia, Former",1971,F,880600.0,1822500.0,1833100.0,1405900.0,1571000.0,1087600.0,922800.0,935300.0
"Yugoslavia, Former",1972,M,923000.0,1906000.0,1958000.0,1413000.0,1572000.0,966000.0,741000.0,726000.0
"Yugoslavia, Former",1972,F,876000.0,1816000.0,1870000.0,1399000.0,1579000.0,1179000.0,881000.0,967000.0
"Yugoslavia, Former",1973,M,924000.0,1897000.0,1973000.0,1429000.0,1576000.0,1057000.0,693000.0,751000.0
"Yugoslavia, Former",1973,F,874000.0,1808000.0,1886000.0,1408000.0,1579000.0,1269000.0,840000.0,992000.0
"Yugoslavia, Former",1974,M,927400.0,1887300.0,1981900.0,1458500.0,1569100.0,1138800.0,662300.0,776200.0
"Yugoslavia, Former",1974,F,873100.0,1800100.0,1894000.0,1428800.0,1574100.0,1341500.0,820100.0,1020700.0
"Yugoslavia, Former",1975,M,934800.0,1873800.0,1980400.0,1499300.0,1556800.0,1198800.0,653200.0,806200.0
"Yugoslavia, Former",1975,F,877200.0,1787600.0,1894500.0,1460300.0,1563800.0,1383600.0,820600.0,1061000.0
"Yugoslavia, Former",1976,M,945800.0,1862700.0,1980600.0,1545300.0,1541200.0,1253900.0,656900.0,830500.0
"Yugoslavia, Former",1976,F,886500.0,1775500.0,1898700.0,1497100.0,1550000.0,1416600.0,832400.0,1099800.0
"Yugoslavia, Former",1977,M,952900.0,1858100.0,1970900.0,1600700.0,1519700.0,1304600.0,663100.0,852500.0
"Yugoslavia, Former",1977,F,893600.0,1768300.0,1891200.0,1544200.0,1530200.0,1446200.0,847400.0,1136500.0
"Yugoslavia, Former",1978,M,956700.0,1854900.0,1951000.0,1670800.0,1489300.0,1352900.0,675900.0,869200.0
"Yugoslavia, Former",1978,F,896300.0,1762600.0,1869800.0,1608700.0,1499100.0,1474300.0,872000.0,1169900.0
"Yugoslavia, Former",1979,M,958600.0,1854200.0,1930600.0,1747600.0,1453500.0,1397300.0,697000.0,879400.0
"Yugoslavia, Former",1979,F,897500.0,1759300.0,1848000.0,1681500.0,1462700.0,1499100.0,905100.0,1194600.0
"Yugoslavia, Former",1980,M,953400.0,1843900.0,1902700.0,1825600.0,1411200.0,1437700.0,731200.0,882100.0
"Yugoslavia, Former",1980,F,892600.0,1747000.0,1820100.0,1755700.0,1420100.0,1517900.0,950700.0,1212700.0
"Yugoslavia, Former",1981,M,964100.0,1874900.0,1909100.0,1851300.0,1389800.0,1472200.0,780300.0,865100.0
"Yugoslavia, Former",1981,F,910700.0,1773900.0,1820100.0,1760700.0,1383200.0,1524100.0,1008800.0,1182500.0
"Yugoslavia, Former",1982,M,952600.0,1879600.0,1897900.0,1895000.0,1387000.0,1500500.0,904200.0,821000.0
"Yugoslavia, Former",1982,F,895500.0,1777700.0,1808300.0,1805300.0,1373800.0,1531400.0,1155200.0,1147600.0
"Yugoslavia, Former",1983,M,950800.0,1881200.0,1894100.0,1902300.0,1396600.0,1496800.0,946100.0,805900.0
"Yugoslavia, Former",1983,F,893400.0,1778700.0,1804900.0,1811800.0,1380600.0,1528300.0,1197200.0,1136400.0
